path,condition,age_group,source,strata
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-feet-visualdx-8.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Dermatitis/Child/Visualdx/dermatitis-child-chest-visualdx-2.jpg,Dermatitis,Child,Visualdx,Dermatitis||Child
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-fingers-visualdx-3.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-face-visualdx-9.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Eczema/Infant/Visualdx/eczema-infant-hand-visualdx-3.jpg,Eczema,Infant,Visualdx,Eczema||Infant
Derma AI Images/Cellulitis/Adult/cellulitis-adult-thigh-flickr-1.jpg,Cellulitis,Adult,cellulitis-adult-thigh-flickr-1.jpg,Cellulitis||Adult
Derma AI Images/Eczema/Child/Visualdx/eczema-child-back-visualdx-5.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-leg-visualdx-4.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-6.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Scabies/Infant/Visualdx/scabies-infant-arm-visualdx-3.jpg,Scabies,Infant,Visualdx,Scabies||Infant
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-arm-visualdx-10.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-chest-visualdx-8.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-thigh-pcds-5.jpg,Cellulitis,Adult,cellulitis-adult-thigh-pcds-5.jpg,Cellulitis||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-skin-visualdx-17.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-skin-visualdx-16.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-chest-visualdx-5.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Eczema/Adult/DermAtlas/eczema-adult-neck-dermatlas-2.jpg,Eczema,Adult,DermAtlas,Eczema||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-face-visualdx-10.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Eczema/Child/Visualdx/eczema-child-feet-visualdx-10.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-ear-visualdx-6.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-finger-visualdx-3.jpg,Cellulitis,Adult,cellulitis-adult-finger-visualdx-3.jpg,Cellulitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-thigh-visualdx-15.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Eczema/Infant/Visualdx/eczema-infant-mouth-visualdx-1.jpg,Eczema,Infant,Visualdx,Eczema||Infant
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-26.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Eczema/Child/DermAtlas/celllulitis-child-leg-dermatlas-1.jpg,Eczema,Child,DermAtlas,Eczema||Child
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-32.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-hand-visualdx-3.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Eczema/Child/DermAtlas/celllulitis-child-chest-dermatlas-2.jpg,Eczema,Child,DermAtlas,Eczema||Child
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-skin-visualdx-5.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Cellulitis/Adult/cellulitis-adult-arm-visualdx-20.jpg,Cellulitis,Adult,cellulitis-adult-arm-visualdx-20.jpg,Cellulitis||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-leg-visualdx-4.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-skin-visualdx-20.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Scabies/Infant/Visualdx/scabies-infant-arm-visualdx-6.jpg,Scabies,Infant,Visualdx,Scabies||Infant
Derma AI Images/Scabies/Adult/DermAtlas/scabies-adult-skin-dermatlas-1.jpg,Scabies,Adult,DermAtlas,Scabies||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-leg-visualdx-10.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Eczema/Child/DermAtlas/celllulitis-child-face-dermatlas-3.jpg,Eczema,Child,DermAtlas,Eczema||Child
Derma AI Images/Eczema/Infant/Visualdx/eczema-infant-leg-visualdx-2.jpg,Eczema,Infant,Visualdx,Eczema||Infant
Derma AI Images/Cellulitis/Adult/cellulitis-adult-leg-pcds-6.jpg,Cellulitis,Adult,cellulitis-adult-leg-pcds-6.jpg,Cellulitis||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-face-visualdx-1.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-31.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-neck-visualdx-6.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-skin-visualdx-9.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-neck-visualdx-13.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Eczema/Child/Visualdx/eczema-child-chest-visualdx-5.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-hand-visualdx-16.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-hand-visualdx-60.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-hand-visualdx-35.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Eczema/Child/Visualdx/eczema-child-buttock-visualdx-4.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Ringworm/Infant/Visualdx/ringworm-infant-face-visualdx-3.jpg,Ringworm,Infant,Visualdx,Ringworm||Infant
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-skin-visualdx-29.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-neck-visualdx-3.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Scabies/Adult/DermNetNZ/scabies-adult-leg-dermnet-4.jpg,Scabies,Adult,DermNetNZ,Scabies||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-scalp-dermnz-3.jpg,Cellulitis,Adult,cellulitis-adult-scalp-dermnz-3.jpg,Cellulitis||Adult
Derma AI Images/Dermatitis/Child/Visualdx/dermatitis-child-neck-visualdx-2.jpg,Dermatitis,Child,Visualdx,Dermatitis||Child
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-cheek-visualdx-36.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-foot-visualdx-19.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-hand-visualdx-12.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-buttock-visualdx-2.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Dermatitis/Child/Visualdx/dermatitis-child-neck-scalp-visualdx.jpg,Dermatitis,Child,Visualdx,Dermatitis||Child
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-scalp-visualdx-4.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-mouth-visualdx-3.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-skin-visualdx-7.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Eczema/Child/Visualdx/eczema-child-hand-visualdx-11.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-hand-visualdx-12.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-2.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Scabies/Child/DermAtlas/scabies-child-back-dermatlas-1.jpg,Scabies,Child,DermAtlas,Scabies||Child
Derma AI Images/Dermatitis/Infant/Visualdx/dermatitis-infant-face-visualdx-5.jpg,Dermatitis,Infant,Visualdx,Dermatitis||Infant
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-neck-visualdx-7.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-leg-visualdx-2.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-neck-visualdx-4.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-hand-visualdx-15.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-skin-visualdx-14.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-skin-visualdx-6.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-hand-visualdx-14.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Infant/Visualdx/ringworm-infant-scalp-visualdx-9.jpg,Ringworm,Infant,Visualdx,Ringworm||Infant
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-3.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Scabies/Infant/Visualdx/scabies-infant-chest-visualdx-1.jpg,Scabies,Infant,Visualdx,Scabies||Infant
Derma AI Images/Eczema/Child/Visualdx/eczema-child-face-visualdx-17.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Eczema/Child/Visualdx/eczema-child-face-visualdx-6.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-neck-visualdx-2.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-leg-visualdx-3.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-hand-visualdx-8.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Eczema/Child/Visualdx/eczema-child-thigh-body-visualdx.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-feet-visualdx-22.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-thigh-visualdx-2.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-skin-webMD.jpg,Cellulitis,Adult,cellulitis-adult-skin-webMD.jpg,Cellulitis||Adult
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-hand-visualdx-41.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Scabies/Child/Visualdx/scabies-child-hand-visualdx-4.jpg,Scabies,Child,Visualdx,Scabies||Child
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-hand-visualdx-3.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-39.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-neck-visualdx-4.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-eye-visualdx-3.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-scalp-visualdx-18.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Cellulitis/Adult/cellulitis-adult-leg-visualdx-13.jpg,Cellulitis,Adult,cellulitis-adult-leg-visualdx-13.jpg,Cellulitis||Adult
Derma AI Images/Scabies/Adult/DermAtlas/scabies-adult-foot-dermatlas-2.jpg,Scabies,Adult,DermAtlas,Scabies||Adult
Derma AI Images/Dermatitis/Child/Visualdx/dermatitis-child-face-visualdx-6.jpg,Dermatitis,Child,Visualdx,Dermatitis||Child
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-hand-visualdx-50.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Scabies/Adult/DermAtlas/scabies-adult-foot-dermatlas-1.jpg,Scabies,Adult,DermAtlas,Scabies||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-leg-visualdx-8.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-feet-visualdx-6.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-leg-visualdx-2.jpg,Cellulitis,Adult,cellulitis-adult-leg-visualdx-2.jpg,Cellulitis||Adult
Derma AI Images/Scabies/Adult/DermNetNZ/scabies-adult-hand-dermnet-11.jpg,Scabies,Adult,DermNetNZ,Scabies||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-skin-visualdx-26.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-eye-visualdx-14.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Eczema/Infant/Visualdx/eczema-infant-cheek-visualdx-10.jpg,Eczema,Infant,Visualdx,Eczema||Infant
Derma AI Images/Eczema/Child/Visualdx/eczema-child-hand-visualdx-9.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Scabies/Adult/DermNetNZ/scabies-adult-skin-dermnet-5.jpg,Scabies,Adult,DermNetNZ,Scabies||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-face-visualdx-6.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-feet-visualdx-3.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-knee-visualdx-1.jpg,Cellulitis,Adult,cellulitis-adult-knee-visualdx-1.jpg,Cellulitis||Adult
Derma AI Images/Scabies/Adult/DermNetNZ/scabies-adult-arm-dermnet-2.jpg,Scabies,Adult,DermNetNZ,Scabies||Adult
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-buttock-visualdx-1.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Eczema/Infant/Visualdx/eczema-infant-thigh-visualdx-3.jpg,Eczema,Infant,Visualdx,Eczema||Infant
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-neck-visualdx-1.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-face-visualdx-19.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Dermatitis/Child/Visualdx/dermatitis-child-hand-visualdx-1.jpg,Dermatitis,Child,Visualdx,Dermatitis||Child
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-hand-visualdx-6.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-scalp-visualdx-27.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-neck-visualdx-7.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-face-visualdx-7.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Scabies/Adult/Global Skin Atlas/scabies-adult-leg-gsa-2.jpg,Scabies,Adult,Global Skin Atlas,Scabies||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-leg-pcds-5.jpg,Cellulitis,Adult,cellulitis-adult-leg-pcds-5.jpg,Cellulitis||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-finger-visualdx-7.jpg,Cellulitis,Adult,cellulitis-adult-finger-visualdx-7.jpg,Cellulitis||Adult
Derma AI Images/Scabies/Infant/Visualdx/scabies-infant-arm-visualdx-4.jpg,Scabies,Infant,Visualdx,Scabies||Infant
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-eye-visualdx-5.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Cellulitis/Child/Visualdx/cellulitis-child-foot-visualdx-3.jpg,Cellulitis,Child,Visualdx,Cellulitis||Child
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-skin-visualdx-1.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-ear-visualdx-7.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Dermatitis/Child/Visualdx/dermatitis-child-face-visualdx-9.jpg,Dermatitis,Child,Visualdx,Dermatitis||Child
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-30.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-skin-visualdx-6.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-arm-visualdx-10.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-thigh-visualdx-18.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-scalp-visualdx-10.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Eczema/Child/DermAtlas/celllulitis-child-arm-dermatlas-2.jpg,Eczema,Child,DermAtlas,Eczema||Child
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-thigh-visualdx-7.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-face-visualdx-17.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-calf-webMD.jpg,Cellulitis,Adult,cellulitis-adult-calf-webMD.jpg,Cellulitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-cheek-visualdx-28.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-leg-dermnz-3.jpg,Cellulitis,Adult,cellulitis-adult-leg-dermnz-3.jpg,Cellulitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-neck-visualdx-9.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Eczema/Child/Visualdx/eczema-child-knee-visualdx-3.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-hand-visualdx-10.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-cheek-visualdx-38.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Scabies/Adult/Global Skin Atlas/scabies-adult-arm-gsa-3.jpg,Scabies,Adult,Global Skin Atlas,Scabies||Adult
Derma AI Images/Dermatitis/Child/Visualdx/dermatitis-child-scalp-visualdx-3.jpg,Dermatitis,Child,Visualdx,Dermatitis||Child
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-ankle-visualdx-22.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-mouth-visualdx-1.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Eczema/Infant/DermAtlas/celllulitis-infant-face-dermatlas-2.jpg,Eczema,Infant,DermAtlas,Eczema||Infant
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-foot-visualdx-8.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-arm-visualdx-1.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Scabies/Adult/DermNetNZ/scabies-adult-leg-dermnet-5.jpg,Scabies,Adult,DermNetNZ,Scabies||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-eye-visualdx-6.jpg,Cellulitis,Adult,cellulitis-adult-eye-visualdx-6.jpg,Cellulitis||Adult
Derma AI Images/Scabies/Infant/Visualdx/scabies-infant-arm-visualdx-5.jpg,Scabies,Infant,Visualdx,Scabies||Infant
Derma AI Images/Scabies/Adult/Visualdx/scabies-adult-chest-visualdx-5.jpg,Scabies,Adult,Visualdx,Scabies||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-hand-visualdx-30.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-knee-pcds.jpg,Cellulitis,Adult,cellulitis-adult-knee-pcds.jpg,Cellulitis||Adult
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-scalp-visualdx-5.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-skin-visualdx-18.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-face-visualdx-19.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-feet-visualdx-2.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Ringworm/Infant/Visualdx/ringworm-infant-skin-visualdx-1.jpg,Ringworm,Infant,Visualdx,Ringworm||Infant
Derma AI Images/Eczema/Infant/Visualdx/eczema-infant-cheek-visualdx-4.jpg,Eczema,Infant,Visualdx,Eczema||Infant
Derma AI Images/Dermatitis/Infant/Visualdx/dermatitis-infant-back-visualdx-3.jpg,Dermatitis,Infant,Visualdx,Dermatitis||Infant
Derma AI Images/Eczema/Infant/Visualdx/eczema-infant-hand-visualdx-5.jpg,Eczema,Infant,Visualdx,Eczema||Infant
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-scalp-visualdx-8.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-foot-visualdx-2.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Cellulitis/Adult/cellulitis-adult-leg-visualdx-19.jpg,Cellulitis,Adult,cellulitis-adult-leg-visualdx-19.jpg,Cellulitis||Adult
Derma AI Images/Cellulitis/Adult/cellulitis-adult-leg-nlm.jpg,Cellulitis,Adult,cellulitis-adult-leg-nlm.jpg,Cellulitis||Adult
Derma AI Images/Ringworm/Child/Visualdx/ringworm-child-scalp-visualdx-34.jpg,Ringworm,Child,Visualdx,Ringworm||Child
Derma AI Images/Eczema/Child/Visualdx/eczema-child-knee-visualdx-1.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Ringworm/Infant/Visualdx/ringworm-infant-scalp-visualdx-1.jpg,Ringworm,Infant,Visualdx,Ringworm||Infant
Derma AI Images/Scabies/Child/Visualdx/scabies-child-wrist-visualdx-1.jpg,Scabies,Child,Visualdx,Scabies||Child
Derma AI Images/Dermatitis/Infant/DermAtlas/dermatits-infant-face-dermatlas.jpg,Dermatitis,Infant,DermAtlas,Dermatitis||Infant
Derma AI Images/Cellulitis/Adult/cellulitis-adult-scalp-pcds-2.jpg,Cellulitis,Adult,cellulitis-adult-scalp-pcds-2.jpg,Cellulitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-arm-visualdx-4.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Eczema/Adult/Visualdx/eczema-adult-leg-visualdx-7.jpg,Eczema,Adult,Visualdx,Eczema||Adult
Derma AI Images/Scabies/Child/Visualdx/scabies-child-chest-visualdx-4.jpg,Scabies,Child,Visualdx,Scabies||Child
Derma AI Images/Cellulitis/Adult/cellulitis-adult-scalp-webMD-3.jpg,Cellulitis,Adult,cellulitis-adult-scalp-webMD-3.jpg,Cellulitis||Adult
Derma AI Images/Eczema/Infant/Visualdx/eczema-infant-mouth-visualdx-5.jpg,Eczema,Infant,Visualdx,Eczema||Infant
Derma AI Images/Eczema/Child/Visualdx/eczema-child-skin-visualdx-7.jpg,Eczema,Child,Visualdx,Eczema||Child
Derma AI Images/Cellulitis/Adult/cellulitis-adult-arm-visualdx-14.jpg,Cellulitis,Adult,cellulitis-adult-arm-visualdx-14.jpg,Cellulitis||Adult
Derma AI Images/Ringworm/Adult/Visualdx/ringworm-adult-ankle-visualdx-18.jpg,Ringworm,Adult,Visualdx,Ringworm||Adult
Derma AI Images/Scabies/Adult/Global Skin Atlas/scabies-adult-hand-gsa-17.jpg,Scabies,Adult,Global Skin Atlas,Scabies||Adult
Derma AI Images/Dermatitis/Adult/Visualdx/dermatitis-adult-hand-visualdx-12.jpg,Dermatitis,Adult,Visualdx,Dermatitis||Adult
Derma AI Images/Eczema/Child/Visualdx/eczema-child-leg-visualdx-7.jpg,Eczema,Child,Visualdx,Eczema||Child
